year,isic_section_index,isic_section_name,industry_name,skill_group_category,skill_group_name,skill_group_rank
2018,C,Manufacturing,Renewables & Environment,Specialized Industry Skills,Environmental Consulting,7
2018,C,Manufacturing,Renewables & Environment,Specialized Industry Skills,Research,8
2018,C,Manufacturing,Renewables & Environment,Tech Skills,Digital Literacy,9
2018,C,Manufacturing,Renewables & Environment,Soft Skills,Leadership,10
2018,M,Professional scientific and technical activities,Research,Specialized Industry Skills,Research,1
2018,M,Professional scientific and technical activities,Research,Specialized Industry Skills,Teaching,2
2018,M,Professional scientific and technical activities,Research,Disruptive Tech Skills,Data Science,3
2018,M,Professional scientific and technical activities,Research,Disruptive Tech Skills,Genetic Engineering,4
2018,M,Professional scientific and technical activities,Research,Tech Skills,Scientific Computing,5
2018,M,Professional scientific and technical activities,Research,Soft Skills,Oral Communication,6
2018,M,Professional scientific and technical activities,Research,Specialized Industry Skills,Physiology,7
2018,M,Professional scientific and technical activities,Research,Tech Skills,Digital Literacy,8
2018,M,Professional scientific and technical activities,Research,Specialized Industry Skills,Environmental Science,9
2018,M,Professional scientific and technical activities,Research,Business Skills,Project Management,10
2018,J,Information and communication,Semiconductors,Specialized Industry Skills,Electronics,1
2018,J,Information and communication,Semiconductors,Tech Skills,Computer Hardware,2
2018,J,Information and communication,Semiconductors,Specialized Industry Skills,Product Testing,3
2018,J,Information and communication,Semiconductors,Disruptive Tech Skills,Development Tools,4
2018,J,Information and communication,Semiconductors,Tech Skills,Software Testing,5
2018,J,Information and communication,Semiconductors,Business Skills,Product Development,6
2018,J,Information and communication,Semiconductors,Tech Skills,Scientific Computing,7
2018,J,Information and communication,Semiconductors,Tech Skills,Software Development Life Cycle (SDLC),8
2018,J,Information and communication,Semiconductors,Disruptive Tech Skills,Materials Science,9
2018,J,Information and communication,Semiconductors,Soft Skills,Leadership,10
2018,R,"Arts, entertainment and recreation ",Sports,Specialized Industry Skills,Sports Coaching,1
2018,R,"Arts, entertainment and recreation ",Sports,Specialized Industry Skills,Professional Sports,2
2018,R,"Arts, entertainment and recreation ",Sports,Specialized Industry Skills,Event Planning,3
2018,R,"Arts, entertainment and recreation ",Sports,Specialized Industry Skills,Personal Coaching,4
2018,R,"Arts, entertainment and recreation ",Sports,Tech Skills,Social Media,5
2018,R,"Arts, entertainment and recreation ",Sports,Soft Skills,Oral Communication,6
2018,R,"Arts, entertainment and recreation ",Sports,Soft Skills,Leadership,7
2018,R,"Arts, entertainment and recreation ",Sports,Business Skills,Advertising,8
2018,R,"Arts, entertainment and recreation ",Sports,Tech Skills,Digital Literacy,9
2018,R,"Arts, entertainment and recreation ",Sports,Business Skills,Business Management,10
2018,J,Information and communication,Telecommunications,Specialized Industry Skills,Telecommunications,1
2018,J,Information and communication,Telecommunications,Tech Skills,Computer Networking,2
2018,J,Information and communication,Telecommunications,Business Skills,Business Management,3
2018,J,Information and communication,Telecommunications,Soft Skills,Leadership,4
2018,J,Information and communication,Telecommunications,Business Skills,Project Management,5
2018,J,Information and communication,Telecommunications,Tech Skills,Software Development Life Cycle (SDLC),6
2018,J,Information and communication,Telecommunications,Tech Skills,Technical Support,7
2018,J,Information and communication,Telecommunications,Tech Skills,Digital Literacy,8
2018,J,Information and communication,Telecommunications,Soft Skills,Negotiation,9
2018,J,Information and communication,Telecommunications,Specialized Industry Skills,Retail Sales,10
2018,C,Manufacturing,Textiles,Business Skills,Product Development,1
2018,C,Manufacturing,Textiles,Soft Skills,Negotiation,2
2018,C,Manufacturing,Textiles,Specialized Industry Skills,Apparel,3
2018,C,Manufacturing,Textiles,Specialized Industry Skills,Retail Sales,4
2018,C,Manufacturing,Textiles,Tech Skills,Digital Literacy,5
2018,C,Manufacturing,Textiles,Soft Skills,Leadership,6
2018,C,Manufacturing,Textiles,Specialized Industry Skills,Cosmetology,7
2018,C,Manufacturing,Textiles,Business Skills,Product Marketing,8
2018,C,Manufacturing,Textiles,Business Skills,Business Management,9
2018,C,Manufacturing,Textiles,Business Skills,Project Management,10
2018,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Translation,1
2018,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Editing,2
2018,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Foreign Languages,3
2018,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Teaching,4
2018,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Research,5
2018,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Higher Education,6
2018,M,Professional scientific and technical activities,Translation & Localization,Tech Skills,Social Media,7
2018,M,Professional scientific and technical activities,Translation & Localization,Tech Skills,Digital Literacy,8
2018,M,Professional scientific and technical activities,Translation & Localization,Soft Skills,Writing,9
2018,M,Professional scientific and technical activities,Translation & Localization,Specialized Industry Skills,Literature,10
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Entrepreneurship,1
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Growth Strategies,2
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Investment Banking,3
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Capital Markets,4
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Business Management,5
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Economics,6
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Financial Accounting,7
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Management Consulting,8
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Soft Skills,Leadership,9
2018,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Product Marketing,10
2018,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Veterinary Medicine,1
2018,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Agricultural Production,2
2018,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Research,3
2018,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,General Surgery,4
2018,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Zoology,5
2018,M,Professional scientific and technical activities,Veterinary,Tech Skills,Digital Literacy,6
2018,M,Professional scientific and technical activities,Veterinary,Soft Skills,Oral Communication,7
2018,M,Professional scientific and technical activities,Veterinary,Soft Skills,Leadership,8
2018,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Anesthesiology,9
2018,M,Professional scientific and technical activities,Veterinary,Business Skills,Business Management,10
2018,J,Information and communication,Writing & Editing,Specialized Industry Skills,Editing,1
2018,J,Information and communication,Writing & Editing,Soft Skills,Writing,2
2018,J,Information and communication,Writing & Editing,Tech Skills,Social Media,3
2018,J,Information and communication,Writing & Editing,Specialized Industry Skills,Journalism,4
2018,J,Information and communication,Writing & Editing,Specialized Industry Skills,Research,5
2018,J,Information and communication,Writing & Editing,Specialized Industry Skills,Literature,6
2018,J,Information and communication,Writing & Editing,Specialized Industry Skills,Teaching,7
2018,J,Information and communication,Writing & Editing,Business Skills,Advertising,8
2018,J,Information and communication,Writing & Editing,Soft Skills,Oral Communication,9
2018,J,Information and communication,Writing & Editing,Specialized Industry Skills,Translation,10
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
