country_code,country_name,wb_income,wb_region,skill_group_category,skill_group_name,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Interior Design,-669.17,-554.24,-494.55,-454.47,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Electronics,-952.38,-1237.49,-349.39,-449.74,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Translation,-364.84,-756.98,-308.46,-446.27,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Higher Education,-379.53,-508.7,-506.04,-444.11,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Business Skills,People Management,-593.14,-596.33,-457.81,-435.61,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Public Health,-734.27,-313.53,-648.89,-417.12,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Business Skills,Product Marketing,-664.57,-653.83,-633.35,-409.63,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Journalism,-883.88,-411.54,-502.98,-403.9,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Foreign Languages,-403.82,-519.74,-444.92,-399.12,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Business Skills,Management Accounting,-692.16,-492.77,-570.87,-397.95,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Music,-1159.81,-629.18,-499.04,-393.39,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Tech Skills,Social Media,-744.99,-643.25,-576.68,-390.71,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Business Skills,Capital Markets,-597.8,-553.94,-543.47,-383.65,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Family Medicine,-474.89,-599.7,-642.36,-376.4,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Research,-584.55,-444.75,-385.36,-335.16,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Business Skills,Customer Experience,-835.73,-1089.46,-732.47,-325.55,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Soft Skills,Oral Communication,-591.77,-542.36,-387.15,-318.84,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Soft Skills,Leadership,-988.66,-736.41,-571.71,-314.17,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Business Skills,Investment Banking,-681.94,-503.28,-401.81,-306.31,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Business Skills,Advertising,-443.8,-585.39,-625.35,-298.93,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Environmental Science,-482.84,-484.19,-267,-268.98,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Environmental Consulting,-329.04,-274.07,-140.25,-261.33,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Teaching,-272.51,-340.05,-294.78,-247.91,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Photography,-655.33,-758.27,-578.95,-245.42,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Soft Skills,Negotiation,-518.79,-424.96,-259.27,-243.08,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Soft Skills,Writing,-766.23,-621.21,-576.06,-236.37,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Ground Transportation,-218.63,-301.66,-216.24,-233.01,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Business Skills,Corporate Communications,-918.75,-575.13,-666.7,-231.96,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Pharmaceutics,-773.65,-536.25,-695.01,-207.43,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Business Skills,Employee Learning & Development,-821.34,-514.51,-462.65,-201.67,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Business Skills,Inside Sales,-395.06,-855.85,-487.64,-190.23,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Retail Sales,-757.57,-534.37,-420.46,-189.06,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Power Systems,-1161.92,-802.07,-1426.62,-188.32,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Television,-727.49,-400.62,-343.59,-186.31,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Business Skills,Human Resources,-1363.83,-855.04,-663.88,-182.57,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Business Skills,Sales Operations,-383.75,-766.56,-743.08,-181.45,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Business Skills,Administrative Assistance,-851.21,-740.52,-550.13,-159.39,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Event Planning,-450.31,-503.53,-359.91,-155.3,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Business Skills,Product Development,-563.15,-499.96,-412.63,-124.09,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Educational Administration,-585.81,-303.03,-208.14,-104.58,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Editing,-376.83,-339.34,-373.02,-100.33,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Lodging,-945.98,-1237.56,-19.15,-97.23,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Personal Coaching,-370.25,-332.78,-531.02,-83.18,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Healthcare Management,-826.7,-354.97,-720.7,-60.92,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Inventory Management,-1869.64,-1221.48,-630.32,-45.41,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Recruiting,-1138.66,-381.56,-530.09,-42.83,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Business Skills,Insurance,-667.72,-538.6,-499.8,-3.72,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Apparel,-751.17,-917.59,-220.26,35.5,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Maintenance & Repair,-1043.48,-712.3,-510.96,156.58,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Travel Management,-586.05,-1099.5,-591.3,175.5,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Army,-3346.61,-52.47,-1688.7,181.68,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Pharmaceutical Manufacturing,-1005.85,-479.15,-220.97,255.11,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Real Estate,-834.04,-650.41,197.43,275.19,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Utilities,-440.61,-421.98,-592.73,329.32,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Business Skills,Manufacturing Operations,-911.36,-474.06,-521.11,441.06,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Nursing,-683.88,0,-784.84,463.6,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Air Force,-2657.5,236.38,-757.67,531.41,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Food Service Operations,-866.8,-844.08,153.45,726.86,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Airlines,-1946.17,-1228.55,-1580.76,821.69,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Public Safety,-2183.99,-1437.44,-1272.95,844.69,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Physical Security,-2315.33,-870.79,-1311.62,1226.54,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Oil & Gas,623.8,-333.9,141.18,1935.48,,,,,,,,,,,,,,,,,,,
al,Albania,Upper middle income,Europe & Central Asia,Specialized Industry Skills,Drilling Engineering,-52.59,-2882.64,0,2120.9,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Disruptive Tech Skills,Artificial Intelligence,-3736.91,-3905.26,-6827.13,-3909.17,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Disruptive Tech Skills,Development Tools,-1973.99,-2796.04,-4703.05,-2352.01,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Tech Skills,Web Development,-1736.87,-2173.02,-2524.03,-2120.21,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Tech Skills,Data Storage Technologies,-1416.54,-1989.56,-5969.94,-1809.12,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Tech Skills,Mobile Application Development,-656.22,-1762.78,-1624.38,-1621.62,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Tech Skills,Computer Networking,-1546.49,-1347.76,-1404.46,-1525.6,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Tech Skills,Software Testing,-2544.73,-4287.81,-4388.57,-1351.04,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Telecommunications,-950.54,-1018.06,-862.53,-1303.2,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Tech Skills,Software Development Life Cycle (SDLC),-951.72,-1082.54,-1417.08,-1049.76,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Disruptive Tech Skills,Human Computer Interaction,-1366.42,-2093.58,-1835.63,-1016.85,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Tech Skills,Information Management,-747.48,-292.18,-1128.26,-1012.19,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Disruptive Tech Skills,Data Science,-961,-1065.45,-1386.35,-977.53,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Tech Skills,Signal Processing,-2215.74,-1732.85,-2438.53,-965.55,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Soft Skills,Problem Solving,-596.17,20.86,-1510.97,-907.37,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Disruptive Tech Skills,Aerospace Engineering,-778.27,-1223.31,-1318.39,-904.82,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Ocean Transportation,-389.69,-710.72,-344.87,-896.77,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Tech Skills,Computer Hardware,-975.27,-1330.34,-1329.37,-842.21,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Electronics,-607.47,-796.97,-821.37,-794.47,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Mathematics,-985.84,-936.3,-1194.62,-778.02,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Tech Skills,Animation,-164.17,-567.15,-449.76,-772.12,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Delivery Operations,-542.4,-416.38,-325.45,-749.36,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Tech Skills,Scientific Computing,-710.67,-853.33,-1081.59,-729.56,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Structural Engineering,-23.7,-397.47,-1032.29,-718.99,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Business Skills,Digital Marketing,-1261.84,-490.73,-1387.48,-686.43,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Geotechnical Engineering,-644.97,0,-867.36,-685.14,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Disruptive Tech Skills,Cyber-security,-982.37,-720.99,-1199.93,-679.69,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Architecture,-252.47,-409.49,-665.18,-655.14,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Video,-384.4,-813.41,-1179.12,-632.26,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Industrial Design,-969.04,-411.34,-875.29,-630.6,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Real Estate,-365,636.18,-318.3,-620.61,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Soft Skills,Time Management,-497.21,-578.99,-471.05,-616.76,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Fluid Dynamics,-424.95,-579.44,-660.07,-615.92,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Drilling Engineering,-622.68,-182.54,-361.71,-603.47,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Structural Analysis,-320,-73.2,-725.59,-583.4,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Translation,-522.34,-409.25,-551.07,-580.16,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Power Systems,-93.3,-424.73,-687.35,-544.6,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Business Skills,Capital Markets,-239.08,47.76,-840.59,-539.04,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Earth Science,-494.58,-227.35,-999.34,-537.42,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Oil & Gas,-705.25,-248.32,-394.51,-535.17,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Travel Management,139.28,-250.67,-317.55,-529.82,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Soft Skills,Writing,-623.21,-447.2,-901.53,-520.12,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Tech Skills,Technical Support,-299.16,-394.66,-534.46,-502.22,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Tech Skills,Digital Literacy,-305.77,-390.54,-506.25,-499.75,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Business Skills,Operational Efficiency,-138.63,-475.11,-843,-496.16,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Business Skills,Entrepreneurship,-616.33,-451.06,-993.77,-491.86,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Tech Skills,Graphic Design,-161.25,-384.2,-509.03,-490.57,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Business Skills,Corporate Communications,-307.79,-413.41,-812.47,-479.5,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Business Skills,Financial Accounting,-369.86,-428.72,-563.52,-476.46,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Construction Engineering,-332.63,-191.22,-589.87,-471.86,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Foreign Languages,-280.88,-416,-444.13,-469.4,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Disruptive Tech Skills,Genetic Engineering,-1076.92,-835.04,-531.89,-467.75,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Business Skills,People Management,-441.91,-431.48,-557.11,-463.08,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Pharmaceutics,-314.06,-263.22,-326.09,-457.76,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Disruptive Tech Skills,Materials Science,-665.98,-81.11,-830.39,-447.91,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Tech Skills,Enterprise Software,-185.6,-424.46,-13472.09,-443.35,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,K-12 Education,-588.68,139.3,-279.86,-442.58,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Water Engineering,-145.24,-109.23,-305.26,-437.88,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Business Skills,Auditing,-259.64,-330.53,-461.26,-437.75,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Business Skills,Sales Operations,-296.25,-389.32,-578.57,-430.21,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Business Skills,Economics,-122.13,-505.12,-751.54,-419.87,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Disruptive Tech Skills,Robotics,-352.97,-436.03,-598.64,-417.8,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Electronic Control Systems,-296.15,-476.77,-524.21,-412.39,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Ground Transportation,-463.52,-64.02,-664.29,-405.78,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Business Skills,Human Resources,-80.91,-363.23,-662.49,-404.54,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Business Skills,Administrative Assistance,-274.12,-248.76,-599.03,-399.58,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Business Skills,Insurance,-476.51,-183.91,-500.83,-398.67,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Interior Design,-23.95,-228.88,-459.32,-398.15,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Business Skills,Procurement,-163.08,-205.98,-485.21,-387.96,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Business Skills,Project Management,-351.5,-322.52,-733.61,-380.05,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Pharmaceutical Manufacturing,-357.47,-257.64,-326.59,-378.93,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Food Manufacturing,-290.84,-287.11,-542.04,-371.65,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Machining,-344.14,-424.01,-596.99,-362.29,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Product Testing,-194.38,-171.78,-423.25,-361.53,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Photography,-282.44,-332.54,-494.12,-361.22,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Journalism,-286.13,-143.18,-450.37,-360.68,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Business Skills,Business Management,-286.84,-331.31,-591.33,-349.91,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Environmental Consulting,-173.97,-142.63,-591.55,-348.25,,,,,,,,,,,,,,,,,,,
dz,Algeria,Upper middle income,Middle East & North Africa,Specialized Industry Skills,Public Safety,-463.05,-409.38,-314.69,-347.9,,,,,,,,,,,,,,,,,,,
