country_code,country_name,wb_income,wb_region,isic_section_index,isic_section_name,industry_name,net_per_10K_2015,net_per_10K_2016,net_per_10K_2017,net_per_10K_2018,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,17.08,27.8,80.7,57.93,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,J,Information and communication,Broadcast Media,0,-10.08,1.51,1.46,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,K,Financial and insurance activities,Banking,-0.58,12.37,46.82,76.98,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,K,Financial and insurance activities,Insurance,-17.2,6.69,12.84,48.67,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,K,Financial and insurance activities,Financial Services,-18.38,25.44,58.47,16.96,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,L,Real estate activities,Real Estate,-9.11,36.29,54.03,25.07,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,M,Professional scientific and technical activities,Accounting,5.3,67.81,112.55,113.94,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,F,Construction,Construction,33.41,36.66,122.2,103.36,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,M,Professional scientific and technical activities,Architecture & Planning,-5.85,-26.57,42.17,36.84,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,F,Construction,Civil Engineering,31.95,5.08,324.28,186.75,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,C,Manufacturing,Automotive,-2.16,36.87,79.12,50.74,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,C,Manufacturing,Chemicals,31.14,34.3,68.94,82.95,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,C,Manufacturing,Machinery,23.3,32.04,19.36,41.48,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,B,Mining and quarrying,Mining & Metals,-4.39,-14.04,44.75,83.77,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,B,Mining and quarrying,Oil & Energy,-7.51,46.02,91.7,274.8,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,A,"Agriculture, forestry and fishing ",Farming,6.32,13.01,18.55,-7.13,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,P,Education,Higher Education,-22.62,-18.69,-18.08,-12.58,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,P,Education,Education Management,16.68,10.93,0,40.7,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,M,Professional scientific and technical activities,Research,8.6,-33.37,-30.33,-17.32,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,O,Public administration and defence; compulsory social security,International Affairs,-288.12,-157.83,150.77,-92.38,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,O,Public administration and defence; compulsory social security,Government Administration,5.89,11.87,17.43,16.97,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,M,Professional scientific and technical activities,Marketing & Advertising,-28.22,-15.5,54.94,43.84,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,S,Other service activities,Civic & Social Organization,-7.83,10.68,22.07,37.46,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,H,Transportation and storage,Airlines/Aviation,-47.8,-29.49,54.95,20.58,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,J,Information and communication,Information Technology & Services,-34.81,5.21,71.04,80.39,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,M,Professional scientific and technical activities,Design,-39.6,-27.89,-54.73,-86.71,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,S,Other service activities,Non-Profit Organization Management,-61.45,-18.04,-6.66,-27.76,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,N,Administrative and support service activities,Staffing & Recruiting,33.38,52.06,134.54,78.15,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,M,Professional scientific and technical activities,Translation & Localization,-83.9,-38.83,25.27,0,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,C,Manufacturing,Electrical & Electronic Manufacturing,-22.1,11.26,91.88,41.78,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,H,Transportation and storage,Logistics & Supply Chain,16.48,46.76,52.65,40.55,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,M,Professional scientific and technical activities,Outsourcing/Offshoring,-5.93,47.29,104.38,92.37,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",-1.49,22.47,53.87,52.9,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,J,Information and communication,Media Production,19.44,-101.68,-66.29,-51.21,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,M,Professional scientific and technical activities,Mechanical or Industrial Engineering,-41.16,38.03,124.8,178.43,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,N,Administrative and support service activities,Human Resources,21.55,49.17,68.77,27.97,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,S,Other service activities,International Trade & Development,-28.54,-37.08,24.19,-8.93,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wine & Spirits,-19.85,-83.41,20,-21.95,,,,,,,,,,,,,,,,,,,
ar,Argentina,High income,Latin America & Caribbean,C,Manufacturing,Renewables & Environment,64.82,159.23,270.19,250.18,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,J,Information and communication,Computer Software,174.5,226.72,128.04,213.17,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,J,Information and communication,Internet,327.35,361.29,205.9,-73.89,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,J,Information and communication,Semiconductors,338.48,343.42,342.92,215.54,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,J,Information and communication,Telecommunications,103.3,44.93,169.55,129.67,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,M,Professional scientific and technical activities,Law Practice,-68.4,46.68,112.59,0,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,M,Professional scientific and technical activities,Legal Services,320.23,-117.83,98.13,84.05,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,M,Professional scientific and technical activities,Management Consulting,98.06,110.29,59.34,-3.42,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,M,Professional scientific and technical activities,Biotechnology,276.38,229.97,149.55,0,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,Q,Human health and social work activities,Hospital & Health Care,119.91,148.83,143.24,68.94,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,C,Manufacturing,Pharmaceuticals,206.7,261.71,183.85,111.88,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,Q,Human health and social work activities,Medical Device,81.9,63.03,136.92,76.52,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Cosmetics,218.13,368.16,-18.22,31.27,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Apparel & Fashion,404.62,314.78,137.85,162.09,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Sporting Goods,277.03,469.56,60.99,-65.35,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,C,Manufacturing,Food Production,157.57,213.31,190.96,63.77,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Consumer Goods,116.01,117.27,168.24,9.3,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Retail,200.51,216.06,143.48,199.56,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,R,"Arts, entertainment and recreation ",Entertainment,47.73,208.3,0,-254.06,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,R,"Arts, entertainment and recreation ",Gambling & Casinos,129.88,84.17,174.26,320.13,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,N,Administrative and support service activities,"Leisure, Travel & Tourism",96.35,101.97,96.09,366.8,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,I,Accommodation and food service activities,Hospitality,67.78,43.41,224.44,122.29,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,R,"Arts, entertainment and recreation ",Sports,631.22,105.93,158.48,-85.47,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Food & Beverages,329.87,189.88,240.12,186.31,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,K,Financial and insurance activities,Banking,146.56,170.41,118.17,108.89,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,K,Financial and insurance activities,Insurance,100.65,115.23,64.06,102.88,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,K,Financial and insurance activities,Financial Services,165.4,128.15,157.62,85.1,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,L,Real estate activities,Real Estate,98.96,-117,133.11,-12.9,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,M,Professional scientific and technical activities,Accounting,-123.08,219.64,0,-141.33,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,F,Construction,Construction,62.73,147.57,69.88,43.34,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,F,Construction,Building Materials,107.53,-8.37,-33.62,38.81,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,M,Professional scientific and technical activities,Architecture & Planning,-12.47,-10.23,50.9,57.71,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,F,Construction,Civil Engineering,417.17,337.98,81.78,277.78,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,C,Manufacturing,Aviation & Aerospace,88.23,292.78,52.18,152.53,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,C,Manufacturing,Automotive,200.87,170.33,163.49,156.05,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,C,Manufacturing,Chemicals,175.86,152.36,303.74,130.89,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,C,Manufacturing,Machinery,116.78,98.59,75.86,44.21,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,B,Mining and quarrying,Mining & Metals,83.04,179.23,120.28,217.19,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,B,Mining and quarrying,Oil & Energy,189.36,7.62,84.15,237.89,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,D,"Electricity, gas, steam and air conditioning supply",Utilities,-84.34,36.51,14.46,11.76,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,C,Manufacturing,Paper & Forest Products,176.83,169.34,273.47,35.69,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,P,Education,Higher Education,169.27,127.85,124.34,24.44,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,P,Education,Education Management,169.68,254.5,75.86,65.08,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,M,Professional scientific and technical activities,Research,68.3,184.21,108.21,140.01,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,O,Public administration and defence; compulsory social security,International Affairs,217.44,344.25,303.19,382.85,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,O,Public administration and defence; compulsory social security,Government Administration,206.08,17.41,50.8,-18.43,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,M,Professional scientific and technical activities,Marketing & Advertising,200.63,83.71,80.97,201.49,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,H,Transportation and storage,Transportation/Trucking/Railroad,93.13,224.18,217.5,144.02,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,H,Transportation and storage,Airlines/Aviation,-7.16,122.39,122.71,95.48,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,J,Information and communication,Information Technology & Services,211.78,219.38,225.65,192.85,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,M,Professional scientific and technical activities,Design,0,95.95,0,204.85,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,S,Other service activities,Non-Profit Organization Management,384.31,229.48,379.95,200.69,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,N,Administrative and support service activities,Staffing & Recruiting,44.86,68.31,584.99,83.29,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,M,Professional scientific and technical activities,Events Services,344.23,108.46,140.75,-22.98,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,C,Manufacturing,Electrical & Electronic Manufacturing,106.87,73.49,157.83,139.97,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,H,Transportation and storage,Logistics & Supply Chain,213.08,159.62,33.71,95.94,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,R,"Arts, entertainment and recreation ","Health, Wellness & Fitness",150.17,379.61,331.64,245.59,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,J,Information and communication,Media Production,318.42,278.39,12.94,179.71,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Wholesale,77.53,190.28,29.24,4.78,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,M,Professional scientific and technical activities,Mechanical or Industrial Engineering,257.83,134.09,26.02,127.41,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,S,Other service activities,International Trade & Development,192.02,230.75,-134.46,119.78,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Luxury Goods & Jewelry,-54.92,28.38,159.7,103.95,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,C,Manufacturing,Renewables & Environment,-132.16,223.7,163.29,195.5,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,C,Manufacturing,Packaging & Containers,143.84,227.13,317.39,191.63,,,,,,,,,,,,,,,,,,,
at,Austria,High income,Europe & Central Asia,C,Manufacturing,Industrial Automation,117.27,192.37,168.56,29.92,,,,,,,,,,,,,,,,,,,
au,Australia,High income,East Asia & Pacific,C,Manufacturing,Defense & Space,8.36,-1.41,63.34,32.3,,,,,,,,,,,,,,,,,,,
au,Australia,High income,East Asia & Pacific,J,Information and communication,Computer Hardware,139.2,111.3,339.9,197.44,,,,,,,,,,,,,,,,,,,
au,Australia,High income,East Asia & Pacific,J,Information and communication,Computer Software,297.19,381.84,365.47,336.3,,,,,,,,,,,,,,,,,,,
au,Australia,High income,East Asia & Pacific,J,Information and communication,Computer Networking,213.08,298.05,269.62,256.5,,,,,,,,,,,,,,,,,,,
au,Australia,High income,East Asia & Pacific,J,Information and communication,Internet,292.05,360.4,311.88,201.34,,,,,,,,,,,,,,,,,,,
au,Australia,High income,East Asia & Pacific,J,Information and communication,Semiconductors,73.5,608.46,662.9,473.37,,,,,,,,,,,,,,,,,,,
au,Australia,High income,East Asia & Pacific,J,Information and communication,Telecommunications,169.26,218.72,237.61,177.94,,,,,,,,,,,,,,,,,,,
au,Australia,High income,East Asia & Pacific,M,Professional scientific and technical activities,Law Practice,-45.04,12.48,48.96,14.35,,,,,,,,,,,,,,,,,,,
au,Australia,High income,East Asia & Pacific,M,Professional scientific and technical activities,Legal Services,58.43,99.47,102.68,29.98,,,,,,,,,,,,,,,,,,,
au,Australia,High income,East Asia & Pacific,M,Professional scientific and technical activities,Management Consulting,158.15,268.35,295.42,211.43,,,,,,,,,,,,,,,,,,,
au,Australia,High income,East Asia & Pacific,M,Professional scientific and technical activities,Biotechnology,155.19,231.99,208.64,145.59,,,,,,,,,,,,,,,,,,,
au,Australia,High income,East Asia & Pacific,Q,Human health and social work activities,Medical Practice,140.53,169.94,131.82,63.39,,,,,,,,,,,,,,,,,,,
