"","state","state.abbr","county","FIPS","medicaid.expand","rural.metro","pct.lt.poverty","pct.public.ins.lt.65","pct.public.ins.lt.19","pct.public.ins.19.to.64"
"241","California","CA","Tuolumne",6109,"Expanded Medicaid","Rural",9.4,30.6355655,37.3003606,28.3620387
"242","California","CA","Ventura",6111,"Expanded Medicaid","Metropolitan",7.1,21.1764722,35.2077088,15.2648336
"243","California","CA","Yolo",6113,"Expanded Medicaid","Metropolitan",9.3,22.273162,35.5407282,17.1878811
"244","California","CA","Yuba",6115,"Expanded Medicaid","Metropolitan",16.2,39.6608152,54.6577243,31.9846587
"245","Colorado","CO","Adams",8001,"Expanded Medicaid","Metropolitan",9.3,25.4957184,42.8554099,17.3419045
"246","Colorado","CO","Alamosa",8003,"Expanded Medicaid","Rural",18.9,41.8807108,59.0386385,34.0697309
"247","Colorado","CO","Arapahoe",8005,"Expanded Medicaid","Metropolitan",7,18.8521881,31.3037092,13.7449922
"248","Colorado","CO","Archuleta",8007,"Expanded Medicaid","Rural",8.2,29.2611863,56.3228312,20.6636501
"249","Colorado","CO","Baca",8009,"Expanded Medicaid","Rural",15.5,36.5157855,55.5834379,28.220524
"250","Colorado","CO","Bent",8011,"Expanded Medicaid","Rural",24.6,49.044586,72.8941685,38.3082158
"251","Colorado","CO","Boulder",8013,"Expanded Medicaid","Metropolitan",5.8,14.2793928,24.9400687,10.7038201
"252","Colorado","CO","Broomfield",8014,"Expanded Medicaid","Metropolitan",2.8,11.4414559,18.1360358,8.7508433
"253","Colorado","CO","Chaffee",8015,"Expanded Medicaid","Rural",5.6,25.0926416,50.364732,17.1797418
"254","Colorado","CO","Cheyenne",8017,"Expanded Medicaid","Rural",6.9,25.2867286,37.9056047,17.8664354
"255","Colorado","CO","Clear Creek",8019,"Expanded Medicaid","Metropolitan",3.7,14.0741729,20.887574,12.0909404
"256","Colorado","CO","Conejos",8021,"Expanded Medicaid","Rural",15,43.1137725,50.8573818,38.7969224
"257","Colorado","CO","Costilla",8023,"Expanded Medicaid","Rural",25.4,50.6731488,73.8944365,42.4227065
"258","Colorado","CO","Crowley",8025,"Expanded Medicaid","Rural",20.8,46.8445927,65,41.4836154
"259","Colorado","CO","Custer",8027,"Expanded Medicaid","Rural",10.6,40.4825737,65.4545455,31.7976513
"260","Colorado","CO","Delta",8029,"Expanded Medicaid","Rural",11.2,34.4048968,50.3141831,27.4868258
"261","Colorado","CO","Denver",8031,"Expanded Medicaid","Metropolitan",11.1,24.994984,48.6067984,17.421999
"262","Colorado","CO","Dolores",8033,"Expanded Medicaid","Rural",11,29.1158537,38.7362637,25.4219409
"263","Colorado","CO","Douglas",8035,"Expanded Medicaid","Metropolitan",2.5,7.4080271,9.8160229,6.2378925
"264","Colorado","CO","Eagle",8037,"Expanded Medicaid","Rural",4.6,12.2038012,28.0788177,6.5369693
"265","Colorado","CO","Elbert",8039,"Expanded Medicaid","Metropolitan",3.6,15.5614795,24.0027045,12.2523358
"266","Colorado","CO","El Paso",8041,"Expanded Medicaid","Metropolitan",7.8,24.052258,31.9849178,20.4656198
"267","Colorado","CO","Fremont",8043,"Expanded Medicaid","Rural",12.5,36.5293098,55.4566563,28.9485921
"268","Colorado","CO","Garfield",8045,"Expanded Medicaid","Rural",7,20.4727501,38.7702224,12.2265892
"269","Colorado","CO","Gilpin",8047,"Expanded Medicaid","Metropolitan",3.1,14.9948718,24.8623853,12.1532365
"270","Colorado","CO","Grand",8049,"Expanded Medicaid","Rural",5.6,15.7534247,34.2105263,10.6260297
"271","Colorado","CO","Gunnison",8051,"Expanded Medicaid","Rural",5.6,18.9506821,37.5768758,13.4655438
"272","Colorado","CO","Hinsdale",8053,"Expanded Medicaid","Rural",6,24.9584027,54.0540541,15.4525386
"273","Colorado","CO","Huerfano",8055,"Expanded Medicaid","Rural",11.5,37.3294565,55.515041,31.4167161
"274","Colorado","CO","Jackson",8057,"Expanded Medicaid","Rural",7,34.4186047,62.3376623,23.2073012
"275","Colorado","CO","Jefferson",8059,"Expanded Medicaid","Metropolitan",4.8,14.8022818,23.483484,11.7702649
"276","Colorado","CO","Kiowa",8061,"Expanded Medicaid","Rural",5.5,24.9070632,35.8024691,18.3308495
"277","Colorado","CO","Kit Carson",8063,"Expanded Medicaid","Rural",8,20.3480358,32.2938689,14.5705521
"278","Colorado","CO","Lake",8065,"Expanded Medicaid","Rural",7.8,27.8921866,60.2629657,19.4269341
"279","Colorado","CO","La Plata",8067,"Expanded Medicaid","Rural",5.2,17.344898,27.0147851,14.0462377
"280","Colorado","CO","Larimer",8069,"Expanded Medicaid","Metropolitan",5.7,16.5314886,26.660119,12.9815117
"281","Colorado","CO","Las Animas",8071,"Expanded Medicaid","Rural",11.3,37.67234,55.1398474,31.4786193
"282","Colorado","CO","Lincoln",8073,"Expanded Medicaid","Rural",10.7,24.1211668,31.6831683,18.7460013
"283","Colorado","CO","Logan",8075,"Expanded Medicaid","Rural",10.5,33.4806692,50.3108081,26.9672513
"284","Colorado","CO","Mesa",8077,"Expanded Medicaid","Metropolitan",12.1,29.3275676,44.2709367,23.2701874
"285","Colorado","CO","Mineral",8079,"Expanded Medicaid","Rural",7.2,25.177305,32.1428571,23.9583333
"286","Colorado","CO","Moffat",8081,"Expanded Medicaid","Rural",8,20.280839,30.9233449,15.5865779
"287","Colorado","CO","Montezuma",8083,"Expanded Medicaid","Rural",10.1,34.9427527,54.2021721,27.0151307
"288","Colorado","CO","Montrose",8085,"Expanded Medicaid","Rural",13.2,35.691379,53.6401241,27.8505602
"289","Colorado","CO","Morgan",8087,"Expanded Medicaid","Rural",6.6,31.5140771,49.3547571,22.5818712
"290","Colorado","CO","Otero",8089,"Expanded Medicaid","Rural",17.9,37.2930801,49.4602335,31.8792275
"291","Colorado","CO","Ouray",8091,"Expanded Medicaid","Rural",7.4,17.9374817,25.4189944,15.9586258
"292","Colorado","CO","Park",8093,"Expanded Medicaid","Metropolitan",3.4,20.6229939,33.8768719,16.9018032
"293","Colorado","CO","Phillips",8095,"Expanded Medicaid","Rural",5.6,28.6754411,44.7552448,21.0960033
"294","Colorado","CO","Pitkin",8097,"Expanded Medicaid","Rural",3.1,8.384167,18.355405,5.5705223
"295","Colorado","CO","Prowers",8099,"Expanded Medicaid","Rural",13.8,35.9461361,56.134402,26.1816013
"296","Colorado","CO","Pueblo",8101,"Expanded Medicaid","Metropolitan",14.9,40.3719442,56.2681051,33.486571
"297","Colorado","CO","Rio Blanco",8103,"Expanded Medicaid","Rural",10.2,18.4215215,26.4150943,14.8033126
"298","Colorado","CO","Rio Grande",8105,"Expanded Medicaid","Rural",15.5,32.3923859,45.2389137,26.495187
"299","Colorado","CO","Routt",8107,"Expanded Medicaid","Rural",6.3,11.1701119,18.2857143,9.0167984
"300","Colorado","CO","Saguache",8109,"Expanded Medicaid","Rural",15.3,45.7362811,70.0413223,35.971223
"301","Colorado","CO","San Juan",8111,"Expanded Medicaid","Rural",1.7,36.440678,56.25,31.3829787
"302","Colorado","CO","San Miguel",8113,"Expanded Medicaid","Rural",6,17.0968677,28.2535401,14.0402734
"303","Colorado","CO","Sedgwick",8115,"Expanded Medicaid","Rural",10.3,31.7460317,46.6898955,24.5378151
"304","Colorado","CO","Summit",8117,"Expanded Medicaid","Rural",4.1,10.8218033,23.3669895,7.9841529
"305","Colorado","CO","Teller",8119,"Expanded Medicaid","Metropolitan",5.3,23.4923303,36.0295716,19.4985108
"306","Colorado","CO","Washington",8121,"Expanded Medicaid","Rural",9.5,30.1824212,47.3357016,22.4317817
"307","Colorado","CO","Weld",8123,"Expanded Medicaid","Metropolitan",7.5,22.1299709,34.684992,16.2064728
"308","Colorado","CO","Yuma",8125,"Expanded Medicaid","Rural",10.8,28.3158022,49.6441281,17.3411463
"309","Connecticut","CT","Fairfield",9001,"Expanded Medicaid","Metropolitan",6.3,18.7225377,29.2279836,14.3972614
"310","Connecticut","CT","Hartford",9003,"Expanded Medicaid","Metropolitan",8.1,23.6608031,35.6729056,19.0956591
"311","Connecticut","CT","Litchfield",9005,"Expanded Medicaid","Rural",4,18.524567,26.2987013,15.9267993
"312","Connecticut","CT","Middlesex",9007,"Expanded Medicaid","Metropolitan",4.5,15.4490649,23.9589968,12.6494123
"313","Connecticut","CT","New Haven",9009,"Expanded Medicaid","Metropolitan",8.3,25.4150067,38.9631681,20.4612404
"314","Connecticut","CT","New London",9011,"Expanded Medicaid","Metropolitan",7.3,24.4633357,36.1213641,20.2961953
"315","Connecticut","CT","Tolland",9013,"Expanded Medicaid","Metropolitan",2.7,14.6766929,20.95769,12.5817369
"316","Connecticut","CT","Windham",9015,"Expanded Medicaid","Metropolitan",7.6,28.1350302,43.1219013,22.8979609
"317","Delaware","DE","Kent",10001,"Expanded Medicaid","Metropolitan",9.9,29.0679625,41.0681315,23.8524656
"318","Delaware","DE","New Castle",10003,"Expanded Medicaid","Metropolitan",7.7,20.476536,30.3488426,16.6860546
"319","Delaware","DE","Sussex",10005,"Expanded Medicaid","Metropolitan",8,28.8189943,47.2154853,21.885429
"320","District of Columbia","DC","District of Columbia",11001,"Expanded Medicaid","Metropolitan",13.7,28.7205565,48.1479454,23.282594
"321","Florida","FL","Alachua",12001,"Did Not Expand Medicaid","Metropolitan",12.6,16.9232275,31.3447109,12.3192447
"322","Florida","FL","Baker",12003,"Did Not Expand Medicaid","Metropolitan",11.8,22.1883516,33.7845706,16.7985928
"323","Florida","FL","Bay",12005,"Did Not Expand Medicaid","Metropolitan",10.7,25.9353232,42.2576225,19.6510335
"324","Florida","FL","Bradford",12007,"Did Not Expand Medicaid","Rural",14.2,28.3405907,43.9011474,21.7602269
"325","Florida","FL","Brevard",12009,"Did Not Expand Medicaid","Metropolitan",9.4,21.9244067,36.343101,16.942753
"326","Florida","FL","Broward",12011,"Did Not Expand Medicaid","Metropolitan",10.8,19.2711282,41.028985,11.205784
"327","Florida","FL","Calhoun",12013,"Did Not Expand Medicaid","Rural",7.2,32.7238398,47.1945137,25.95186
"328","Florida","FL","Charlotte",12015,"Did Not Expand Medicaid","Metropolitan",8.3,24.358631,44.378474,18.4741441
"329","Florida","FL","Citrus",12017,"Did Not Expand Medicaid","Metropolitan",11.7,32.8795008,57.3358552,24.8570795
"330","Florida","FL","Clay",12019,"Did Not Expand Medicaid","Metropolitan",8.4,20.9363674,30.7079475,16.6974888
"331","Florida","FL","Collier",12021,"Did Not Expand Medicaid","Metropolitan",8.4,18.0975694,42.0467957,9.0879828
"332","Florida","FL","Columbia",12023,"Did Not Expand Medicaid","Rural",11.7,31.2049946,46.1860585,24.8678258
"333","Florida","FL","DeSoto",12027,"Did Not Expand Medicaid","Rural",20.9,43.5436,70.9720021,32.6384878
"334","Florida","FL","Dixie",12029,"Did Not Expand Medicaid","Rural",17.1,38.8908798,61.8636223,29.4912259
"335","Florida","FL","Duval",12031,"Did Not Expand Medicaid","Metropolitan",12,23.752118,41.7885337,16.7154633
"336","Florida","FL","Escambia",12033,"Did Not Expand Medicaid","Metropolitan",9.3,23.6213865,41.4021259,16.6435232
"337","Florida","FL","Flagler",12035,"Did Not Expand Medicaid","Metropolitan",8.5,21.3850378,35.428457,16.2576799
"338","Florida","FL","Franklin",12037,"Did Not Expand Medicaid","Rural",16.9,27.6743576,55.2322614,18.1513494
"339","Florida","FL","Gadsden",12039,"Did Not Expand Medicaid","Metropolitan",17,33.1527778,56.8991236,23.0750969
"340","Florida","FL","Gilchrist",12041,"Did Not Expand Medicaid","Metropolitan",15.5,25.2553242,43.141655,18.2219281
"341","Florida","FL","Glades",12043,"Did Not Expand Medicaid","Rural",13.9,31.1542034,54.2105263,22.8521794
"342","Florida","FL","Gulf",12045,"Did Not Expand Medicaid","Metropolitan",11,25.7116105,43.4257285,19.3745233
"343","Florida","FL","Hamilton",12047,"Did Not Expand Medicaid","Rural",21,35.3242904,52.2230321,27.6331067
"344","Florida","FL","Hardee",12049,"Did Not Expand Medicaid","Rural",19.2,48.0269266,70.2727155,35.5574875
"345","Florida","FL","Hendry",12051,"Did Not Expand Medicaid","Rural",21.5,32.6945569,59.2039364,18.9582954
"346","Florida","FL","Hernando",12053,"Did Not Expand Medicaid","Metropolitan",10.1,28.9563101,46.9417228,22.1486221
"347","Florida","FL","Highlands",12055,"Did Not Expand Medicaid","Metropolitan",12.8,36.1521809,58.6199473,27.1856339
"348","Florida","FL","Hillsborough",12057,"Did Not Expand Medicaid","Metropolitan",11.5,22.2622744,39.905969,15.2873583
"349","Florida","FL","Holmes",12059,"Did Not Expand Medicaid","Rural",19.3,31.3983231,45.3639083,25.8298549
"350","Florida","FL","Indian River",12061,"Did Not Expand Medicaid","Metropolitan",7.2,25.6400662,47.337655,17.9055633
"351","Florida","FL","Jackson",12063,"Did Not Expand Medicaid","Rural",17.2,28.6041609,43.676098,22.4667899
"352","Florida","FL","Jefferson",12065,"Did Not Expand Medicaid","Metropolitan",10.8,27.4613181,44.5367678,20.9559987
"353","Florida","FL","Lafayette",12067,"Did Not Expand Medicaid","Rural",20.6,26.66334,41.7295123,19.2145165
"354","Florida","FL","Lake",12069,"Did Not Expand Medicaid","Metropolitan",9.2,22.9724461,41.5600985,15.6516404
"355","Florida","FL","Lee",12071,"Did Not Expand Medicaid","Metropolitan",10.2,22.9759895,46.3626661,14.428566
"356","Florida","FL","Leon",12073,"Did Not Expand Medicaid","Metropolitan",9.5,16.0863113,31.318401,11.1779898
"357","Florida","FL","Levy",12075,"Did Not Expand Medicaid","Rural",17,36.0096679,60.4193971,26.6162311
"358","Florida","FL","Liberty",12077,"Did Not Expand Medicaid","Rural",12.9,28.6685938,46.1491066,22.0056364
"359","Florida","FL","Madison",12079,"Did Not Expand Medicaid","Rural",24.7,36.569382,62.1973929,26.2815036
"360","Florida","FL","Manatee",12081,"Did Not Expand Medicaid","Metropolitan",8.7,21.865899,42.2170907,14.1867228
"361","Florida","FL","Marion",12083,"Did Not Expand Medicaid","Metropolitan",12.9,30.0360656,51.5350748,21.5972488
"362","Florida","FL","Martin",12085,"Did Not Expand Medicaid","Metropolitan",6.7,17.6391165,33.5743173,12.0350908
"363","Florida","FL","Miami-Dade",12086,"Did Not Expand Medicaid","Metropolitan",15.6,22.7122073,51.5017512,12.7136781
"364","Florida","FL","Monroe",12087,"Did Not Expand Medicaid","Rural",8,16.4219795,35.3452438,11.3791846
"365","Florida","FL","Nassau",12089,"Did Not Expand Medicaid","Metropolitan",8.4,17.1829481,27.7559757,13.2288192
"366","Florida","FL","Okaloosa",12091,"Did Not Expand Medicaid","Metropolitan",8.3,19.2351777,28.4884867,15.4138468
"367","Florida","FL","Okeechobee",12093,"Did Not Expand Medicaid","Rural",15.5,36.6487065,63.5486765,25.2086811
"368","Florida","FL","Orange",12095,"Did Not Expand Medicaid","Metropolitan",12.8,20.5597827,40.6947955,12.9880353
"369","Florida","FL","Osceola",12097,"Did Not Expand Medicaid","Metropolitan",14.7,26.5863904,47.8235527,17.3734064
"370","Florida","FL","Palm Beach",12099,"Did Not Expand Medicaid","Metropolitan",9.5,18.920983,38.96408,11.4868372
"371","Florida","FL","Pasco",12101,"Did Not Expand Medicaid","Metropolitan",9.7,24.2924842,39.1245917,18.5310591
"372","Florida","FL","Pinellas",12103,"Did Not Expand Medicaid","Metropolitan",9,21.0971089,39.3296387,15.5416815
"373","Florida","FL","Polk",12105,"Did Not Expand Medicaid","Metropolitan",12.9,27.4859536,47.1502758,19.0508171
"374","Florida","FL","Putnam",12107,"Did Not Expand Medicaid","Rural",20.5,38.6734694,63.3518394,28.4248397
"375","Florida","FL","St. Johns",12109,"Did Not Expand Medicaid","Metropolitan",5.9,13.480257,21.1448067,10.3796226
"376","Florida","FL","St. Lucie",12111,"Did Not Expand Medicaid","Metropolitan",12.2,27.0137482,50.1379151,17.8680042
"377","Florida","FL","Santa Rosa",12113,"Did Not Expand Medicaid","Metropolitan",8.4,19.7607041,29.6939195,15.6503352
"378","Florida","FL","Sarasota",12115,"Did Not Expand Medicaid","Metropolitan",6.2,18.9120058,35.2571357,13.6887362
"379","Florida","FL","Seminole",12117,"Did Not Expand Medicaid","Metropolitan",8.2,15.6365622,29.328071,10.7047149
"380","Florida","FL","Sumter",12119,"Did Not Expand Medicaid","Metropolitan",5.5,22.3945894,41.0825588,17.6015257
"381","Florida","FL","Suwannee",12121,"Did Not Expand Medicaid","Rural",16.5,35.4329782,55.2561201,27.4863929
"382","Florida","FL","Taylor",12123,"Did Not Expand Medicaid","Rural",13.5,29.6237487,45.1605709,22.6577342
"383","Florida","FL","Union",12125,"Did Not Expand Medicaid","Rural",19.1,27.5002938,43.7814281,18.7115454
"384","Florida","FL","Volusia",12127,"Did Not Expand Medicaid","Metropolitan",10.6,24.2341211,42.6936602,17.9981332
"385","Florida","FL","Wakulla",12129,"Did Not Expand Medicaid","Metropolitan",8.8,21.6991002,33.1616132,17.1451962
"386","Florida","FL","Walton",12131,"Did Not Expand Medicaid","Metropolitan",12.1,23.2683458,44.1088713,15.2707571
"387","Florida","FL","Washington",12133,"Did Not Expand Medicaid","Rural",17.6,33.2979318,54.5265937,24.35653
"388","Georgia","GA","Appling",13001,"Did Not Expand Medicaid","Rural",19.3,33.3861491,57.9963422,21.5431254
"389","Georgia","GA","Atkinson",13003,"Did Not Expand Medicaid","Rural",23.7,36.8275862,73.727422,18.1553801
"390","Georgia","GA","Bacon",13005,"Did Not Expand Medicaid","Rural",17.7,27.268703,52.623057,14.1055817
"391","Georgia","GA","Baker",13007,"Did Not Expand Medicaid","Metropolitan",14.9,22.3784195,37.6891334,16.5354331
"392","Georgia","GA","Baldwin",13009,"Did Not Expand Medicaid","Rural",16.7,22.5577738,46.3145088,14.0847617
"393","Georgia","GA","Banks",13011,"Did Not Expand Medicaid","Rural",12,21.9322852,40.1954253,14.3358581
"394","Georgia","GA","Barrow",13013,"Did Not Expand Medicaid","Metropolitan",10,20.9561369,40.5159832,11.7628836
"395","Georgia","GA","Bartow",13015,"Did Not Expand Medicaid","Metropolitan",10.9,23.8060855,42.7480634,15.4598794
"396","Georgia","GA","Ben Hill",13017,"Did Not Expand Medicaid","Rural",25.7,31.4261792,53.8839095,20.5162762
"397","Georgia","GA","Berrien",13019,"Did Not Expand Medicaid","Rural",18.9,29.9357792,52.4346917,20.0968744
"398","Georgia","GA","Bibb",13021,"Did Not Expand Medicaid","Metropolitan",21.9,29.8754962,54.2123907,18.7897047
"399","Georgia","GA","Bleckley",13023,"Did Not Expand Medicaid","Rural",17.4,28.9493939,44.8939641,22.2813481
"400","Georgia","GA","Brantley",13025,"Did Not Expand Medicaid","Metropolitan",16.1,36.7872667,58.6041667,27.1302103
"401","Georgia","GA","Brooks",13027,"Did Not Expand Medicaid","Metropolitan",19.7,30.5667856,57.1035999,19.8083779
"402","Georgia","GA","Bryan",13029,"Did Not Expand Medicaid","Metropolitan",10.6,15.6833679,27.3053327,9.4524846
"403","Georgia","GA","Bulloch",13031,"Did Not Expand Medicaid","Rural",18.6,18.6767387,39.0739634,10.6674918
"404","Georgia","GA","Burke",13033,"Did Not Expand Medicaid","Metropolitan",25.6,32.3102447,59.8501753,19.0333487
"405","Georgia","GA","Butts",13035,"Did Not Expand Medicaid","Metropolitan",20.2,28.2775769,45.9834329,20.9276289
"406","Georgia","GA","Calhoun",13037,"Did Not Expand Medicaid","Rural",29.6,32.4515453,59.377494,19.2982456
"407","Georgia","GA","Camden",13039,"Did Not Expand Medicaid","Rural",11,18.7433666,29.4640872,13.7401411
"408","Georgia","GA","Candler",13043,"Did Not Expand Medicaid","Rural",26.5,36.6488055,59.8634812,25.3649635
"409","Georgia","GA","Carroll",13045,"Did Not Expand Medicaid","Metropolitan",13.2,23.8721369,44.5596544,14.8812017
"410","Georgia","GA","Catoosa",13047,"Did Not Expand Medicaid","Metropolitan",8.1,16.5169542,29.7425348,11.0550435
"411","Georgia","GA","Charlton",13049,"Did Not Expand Medicaid","Rural",14.1,29.5767668,42.2385321,24.8913634
"412","Georgia","GA","Chatham",13051,"Did Not Expand Medicaid","Metropolitan",13,19.4776635,39.2684774,11.7021401
"413","Georgia","GA","Chattahoochee",13053,"Did Not Expand Medicaid","Metropolitan",11.4,15.3357835,16.1493124,14.7340889
"414","Georgia","GA","Chattooga",13055,"Did Not Expand Medicaid","Rural",16.1,33.3489926,59.3243474,21.8996766
"415","Georgia","GA","Cherokee",13057,"Did Not Expand Medicaid","Metropolitan",7.1,11.750511,22.4258854,6.9975019
"416","Georgia","GA","Clarke",13059,"Did Not Expand Medicaid","Metropolitan",19.9,18.7345451,42.2464282,11.2310861
"417","Georgia","GA","Clay",13061,"Did Not Expand Medicaid","Rural",30.8,44.6436193,80.9078772,27.6035132
